x: 198, y: -178
x: -82.93528765802023, y: -209.04889336685835
x: -84.84044146887425, y: -208.44029747713475
x: -86.74559527972826, y: -207.83170158741117
x: -88.65074909058228, y: -207.22310569768757
x: -90.5559029014363, y: -206.614509807964
x: -92.46105671229031, y: -206.00591391824042
x: -94.36621052314433, y: -205.39731802851682
x: -96.27136433399835, y: -204.78872213879325
x: -98.17651814485237, y: -204.18012624906967
x: -100.08167195570638, y: -203.57153035934607
x: -101.9868257665604, y: -202.9629344696225
x: -103.89197957741442, y: -202.35433857989892
x: -105.79713338826843, y: -201.74574269017535
x: -107.70228719912234, y: -201.13714680045175
x: -109.60744100997636, y: -200.52855091072814
x: -111.51259482083037, y: -199.91995502100457
x: -113.41774863168439, y: -199.311359131281
x: -115.3229024425384, y: -198.70276324155742
x: -117.22805625339242, y: -198.09416735183382
x: -119.13321006424644, y: -197.48557146211024
x: -121.03836387510046, y: -196.87697557238664
x: -122.94351768595448, y: -196.26837968266307
x: -124.84867149680849, y: -195.6597837929395
x: -126.75382530766251, y: -195.05118790321592
x: -128.65897911851653, y: -194.44259201349232
x: -130.56413292937054, y: -193.83399612376874
x: -132.46928674022456, y: -193.22540023404514
x: -134.37444055107858, y: -192.61680434432157
x: -136.2795943619326, y: -192.008208454598
x: -138.1847481727866, y: -191.39961256487442
x: -140.08990198364063, y: -190.79101667515081
x: -141.99505579449465, y: -190.18242078542724
x: -143.90020960534855, y: -189.57382489570364
x: -145.80536341620257, y: -188.96522900598006
x: -147.71051722705658, y: -188.3566331162565
x: -149.6156710379106, y: -187.7480372265329
x: -151.52082484876462, y: -187.1394413368093
x: -153.42597865961864, y: -186.53084544708574
x: -155.33113247047265, y: -185.92224955736214
x: -157.23628628132667, y: -185.31365366763856
x: -159.1414400921807, y: -184.705057777915
x: -161.0465939030347, y: -184.09646188819139
x: -162.95174771388872, y: -183.4878659984678
x: -164.85690152474263, y: -182.87927010874424
x: -166.76205533559664, y: -182.27067421902063
x: -168.66720914645066, y: -181.66207832929706
x: -170.57236295730468, y: -181.0534824395735
x: -172.4775167681587, y: -180.44488654984988
x: -174.3826705790127, y: -179.8362906601263
x: -176.28782438986673, y: -179.2276947704027
x: -178.19297820072075, y: -178.61909888067913
x: -180.09813201157476, y: -178.01050299095556
x: -182.00328582242878, y: -177.40190710123198
x: -183.9084396332828, y: -176.79331121150838
x: -185.8135934441368, y: -176.1847153217848
x: -187.71874725499083, y: -175.5761194320612
x: -189.62390106584485, y: -174.96752354233763
x: -191.52905487669886, y: -174.35892765261406
x: -193.43420868755288, y: -173.75033176289048
x: -195.3393624984069, y: -173.1417358731669
x: -197.24451630926092, y: -172.53313998344333
x: -199.14967012011493, y: -171.9245440937197
x: -201.05482393096895, y: -171.31594820399613
x: -202.95997774182297, y: -170.70735231427255
x: -204.86513155267698, y: -170.09875642454892
x: -206.770285363531, y: -169.49016053482535
x: -208.6754391743849, y: -168.88156464510178
x: -210.58059298523892, y: -168.2729687553782
x: -212.48574679609294, y: -167.66437286565463
x: -214.39090060694696, y: -167.05577697593105
x: -216.29605441780097, y: -166.44718108620748
x: -218.201208228655, y: -165.8385851964839
x: -220.106362039509, y: -165.22998930676027
x: -222.01151585036303, y: -164.6213934170367
x: -223.91666966121704, y: -164.01279752731313
x: -225.82182347207106, y: -163.40420163758955
x: -227.72697728292508, y: -162.79560574786598
x: -229.63213109377898, y: -162.18700985814235
x: -231.537284904633, y: -161.57841396841877
x: -233.44243871548701, y: -160.9698180786952
x: -235.34759252634103, y: -160.36122218897162
x: -237.25274633719505, y: -159.75262629924805
x: -239.15790014804907, y: -159.14403040952448
x: -241.06305395890308, y: -158.5354345198009
x: -242.9682077697571, y: -157.92683863007727
x: -244.87336158061112, y: -157.3182427403537
x: -246.77851539146513, y: -156.70964685063012
x: -248.5296640579113, y: -155.74348001824364
x: -250.2808127243576, y: -154.77731318585722
x: -252.03196139080376, y: -153.81114635347075
x: -253.78311005724993, y: -152.84497952108433
x: -255.5342587236962, y: -151.87881268869785
x: -257.2854073901424, y: -150.91264585631143
x: -259.0365560565886, y: -149.94647902392495
x: -260.7877047230348, y: -148.98031219153853
x: -262.538853389481, y: -148.01414535915205
x: -264.29000205592723, y: -147.04797852676563
x: -266.0411507223734, y: -146.08181169437916
x: -267.79229938881963, y: -145.11564486199273
x: -269.54344805526586, y: -144.14947802960626
x: -271.294596721712, y: -143.18331119721984
x: -273.04574538815825, y: -142.21714436483336
x: -274.7968940546045, y: -141.25097753244688
x: -276.54804272105065, y: -140.28481070006046
x: -278.2991913874969, y: -139.31864386767398
x: -280.0503400539431, y: -138.35247703528756
x: -281.8014887203893, y: -137.3863102029011
x: -283.5526373868355, y: -136.42014337051467
x: -285.3037860532817, y: -135.4539765381282
x: -287.0549347197279, y: -134.48780970574177
x: -288.8060833861741, y: -133.5216428733553
x: -290.55723205262035, y: -132.55547604096887
x: -292.3083807190665, y: -131.5893092085824
x: -294.05952938551275, y: -130.62314237619597
x: -295.810678051959, y: -129.6569755438095
x: -297.56182671840514, y: -128.69080871142307
x: -299.31297538485137, y: -127.7246418790366
x: -301.06412405129754, y: -126.75847504665012
x: -302.81527271774377, y: -125.7923082142637
x: -304.56642138419, y: -124.82614138187722
x: -306.3175700506362, y: -123.8599745494908
x: -308.0687187170824, y: -122.89380771710432
x: -309.8198673835286, y: -121.9276408847179
x: -311.57101604997484, y: -120.96147405233143
x: -313.322164716421, y: -119.995307219945
x: -315.07331338286724, y: -119.02914038755853
x: -316.8244620493134, y: -118.0629735551721
x: -318.57561071575964, y: -117.09680672278563
x: -320.32675938220586, y: -116.13063989039915
x: -322.07790804865203, y: -115.16447305801273
x: -323.82905671509826, y: -114.19830622562631
x: -325.5802053815445, y: -113.23213939323983
x: -327.33135404799066, y: -112.26597256085336
x: -329.0825027144369, y: -111.29980572846694
x: -330.8336513808831, y: -110.33363889608046
x: -332.58480004732934, y: -109.36747206369404
x: -334.3359487137755, y: -108.40130523130756
x: -336.08709738022173, y: -107.43513839892114
x: -337.8382460466679, y: -106.46897156653466
x: -339.58939471311413, y: -105.50280473414824
x: -341.34054337956036, y: -104.53663790176176
x: -343.09169204600653, y: -103.57047106937534
x: -344.84284071245276, y: -102.60430423698887
x: -346.593989378899, y: -101.63813740460239
x: -348.34513804534515, y: -100.67197057221597
x: -350.0962867117914, y: -99.70580373982949
x: -351.8474353782376, y: -98.73963690744307
x: -353.59858404468383, y: -97.7734700750566
x: -355.34973271113, y: -96.80730324267017
x: -357.10088137757623, y: -95.8411364102837
x: -358.8520300440224, y: -94.87496957789728
x: -360.6031787104686, y: -93.9088027455108
x: -362.35432737691485, y: -92.94263591312438
x: -364.105476043361, y: -91.9764690807379
x: -365.85662470980725, y: -91.01030224835142
x: -367.6077733762535, y: -90.044135415965
x: -369.35892204269965, y: -89.07796858357858
x: -371.1100707091459, y: -88.1118017511921
x: -372.8612193755921, y: -87.14563491880563
x: -374.6123680420383, y: -86.1794680864192
x: -376.36351670848455, y: -85.21330125403279
x: -378.1146653749307, y: -84.24713442164631
x: -379.8658140413769, y: -83.28096758925983
x: -381.6169627078232, y: -82.31480075687341
x: -383.1563526333263, y: -81.03797709745157
x: -384.6957425588295, y: -79.76115343802974
x: -386.23513248433267, y: -78.4843297786079
x: -387.7745224098358, y: -77.20750611918606
x: -389.31391233533896, y: -75.93068245976423
x: -390.85330226084216, y: -74.65385880034239
x: -392.3926921863453, y: -73.3770351409205
x: -393.93208211184844, y: -72.10021148149866
x: -395.4714720373516, y: -70.82338782207682
x: -397.0108619628548, y: -69.54656416265499
x: -398.55025188835793, y: -68.26974050323315
x: -400.0896418138611, y: -66.99291684381132
x: -401.6290317393642, y: -65.71609318438948
x: -403.1684216648674, y: -64.43926952496764
x: -404.70781159037057, y: -63.162445865545806
x: -406.2472015158737, y: -61.88562220612397
x: -407.78659144137686, y: -60.60879854670213
x: -409.32598136688006, y: -59.331974887280296
x: -410.8653712923832, y: -58.05515122785846
x: -412.40476121788635, y: -56.77832756843662
x: -413.9441511433895, y: -55.50150390901479
x: -415.4835410688927, y: -54.22468024959289
x: -417.02293099439584, y: -52.94785659017106
x: -418.562320919899, y: -51.67103293074922
x: -420.1017108454021, y: -50.394209271327384
x: -421.6411007709053, y: -49.11738561190555
x: -423.18049069640847, y: -47.84056195248371
x: -424.7198806219116, y: -46.563738293061874
x: -426.25927054741476, y: -45.28691463364004
x: -427.79866047291796, y: -44.0100909742182
x: -429.3380503984211, y: -42.733267314796365
x: -430.87744032392425, y: -41.45644365537453
x: -432.4168302494274, y: -40.17961999595269
x: -433.95622017493054, y: -38.902796336530855
x: -435.49561010043374, y: -37.62597267710896
x: -437.0350000259369, y: -36.349149017687125
x: -438.57438995144, y: -35.07232535826529
x: -440.1137798769432, y: -33.79550169884345
x: -441.65316980244637, y: -32.518678039421616
x: -443.1925597279495, y: -31.24185437999978
x: -444.73194965345266, y: -29.965030720577943
x: -446.2713395789558, y: -28.688207061156106
x: -447.810729504459, y: -27.41138340173427
x: -449.35011942996215, y: -26.134559742312433
x: -450.8895093554653, y: -24.857736082890597
x: -452.4288992809685, y: -23.58091242346876
x: -453.96828920647164, y: -22.304088764046924
x: -455.5076791319748, y: -21.027265104625087
x: -457.047069057478, y: -19.75044144520325
x: -458.58645898298107, y: -18.473617785781357
x: -460.1258489084843, y: -17.19679412635952
x: -461.6652388339874, y: -15.919970466937684
x: -463.20462875949056, y: -14.643146807515848
x: -464.74401868499376, y: -13.366323148094011
x: -466.2834086104969, y: -12.089499488672175
x: -467.82279853600005, y: -10.812675829250338
x: -469.36218846150325, y: -9.535852169828502
x: -470.9015783870064, y: -8.259028510406665
x: -472.44096831250954, y: -6.982204850984829
x: -473.9803582380127, y: -5.705381191562992
x: -475.5197481635158, y: -4.428557532141156
x: -477.05913808901903, y: -3.151733872719319
x: -478.5985280145222, y: -1.8749102132974258
x: -480.1379179400253, y: -0.5980865538756461
x: -481.6773078655285, y: 0.6787371055462472
x: -483.21669779103166, y: 1.9555607649680837
x: -484.7560877165348, y: 3.2323844243899202
x: -486.29547764203795, y: 4.509208083811757
x: -487.83486756754115, y: 5.786031743233593
x: -489.3742574930443, y: 7.06285540265543
x: -490.91364741854744, y: 8.339679062077266
x: -492.4530373440506, y: 9.616502721499103
x: -493.9924272695538, y: 10.89332638092094
x: -495.53181719505693, y: 12.170150040342776
x: -497.0712071205601, y: 13.446973699764612
x: -498.6105970460633, y: 14.723797359186506
x: -500.1499869715664, y: 16.000621018608342
x: -501.68937689706956, y: 17.27744467803018
x: -503.2287668225727, y: 18.55426833745196
x: -504.76815674807585, y: 19.83109199687385
x: -506.30754667357905, y: 21.107915656295688
x: -507.8469365990822, y: 22.384739315717525
x: -509.38632652458534, y: 23.66156297513936
x: -510.5525150666294, y: 25.286371974500582
x: -511.71870360867337, y: 26.911180973861804
x: -512.8848921507174, y: 28.53598997322308
x: -514.0510806927614, y: 30.160798972584303
x: -515.2172692348054, y: 31.785607971945524
x: -516.3834577768495, y: 33.410416971306745
x: -517.5496463188935, y: 35.03522597066802
x: -518.7158348609374, y: 36.660034970029244
x: -519.8820234029815, y: 38.284843969390465
x: -521.0482119450255, y: 39.909652968751686
x: -522.2144004870695, y: 41.53446196811291
x: -523.3805890291135, y: 43.159270967474185
x: -524.5467775711576, y: 44.78407996683541
x: -525.7129661132016, y: 46.40888896619663
x: -526.8791546552455, y: 48.03369796555785
x: -528.0453431972896, y: 49.65850696491907
x: -529.2115317393336, y: 51.28331596428035
x: -530.3777202813776, y: 52.90812496364157
x: -531.5439088234216, y: 54.53293396300279
x: -532.7100973654657, y: 56.15774296236401
x: -533.8762859075097, y: 57.78255196172529
x: -535.0424744495538, y: 59.40736096108651
x: -536.2086629915977, y: 61.03216996044773
x: -537.3748515336417, y: 62.65697895980895
x: -538.5410400756857, y: 64.28178795917017
x: -539.7072286177297, y: 65.90659695853145
x: -540.8734171597738, y: 67.53140595789267
x: -542.0396057018178, y: 69.1562149572539
x: -543.2057942438619, y: 70.78102395661512
x: -544.3719827859059, y: 72.4058329559764
x: -545.5381713279498, y: 74.03064195533761
x: -546.7043598699938, y: 75.65545095469884
x: -547.8705484120378, y: 77.28025995406006
x: -549.0367369540819, y: 78.90506895342128
x: -550.2029254961259, y: 80.5298779527825
x: -551.36911403817, y: 82.15468695214372
x: -552.535302580214, y: 83.77949595150506
x: -553.701491122258, y: 85.40430495086628
x: -554.8676796643019, y: 87.0291139502275
x: -556.0338682063459, y: 88.65392294958872
x: -556.058848307952, y: 90.65376694213512
x: -556.083828409558, y: 92.65361093468141
x: -556.108808511164, y: 94.65345492722781
x: -556.1337886127701, y: 96.6532989197741
x: -556.1587687143762, y: 98.6531429123205
x: -556.1837488159822, y: 100.6529869048669
x: -556.2087289175881, y: 102.6528308974132
x: -556.2337090191942, y: 104.6526748899596
x: -556.2586891208002, y: 106.65251888250589
x: -556.2836692224063, y: 108.65236287505229
x: -556.3086493240123, y: 110.6522068675987
x: -556.3336294256183, y: 112.65205086014498
x: -556.3586095272244, y: 114.65189485269138
x: -556.3835896288304, y: 116.65173884523767
x: -556.4085697304364, y: 118.65158283778408
x: -556.4335498320424, y: 120.65142683033048
x: -556.4585299336485, y: 122.65127082287677
x: -556.4835100352545, y: 124.65111481542317
x: -556.5084901368605, y: 126.65095880796946
x: -556.5334702384665, y: 128.65080280051586
x: -556.5584503400726, y: 130.65064679306215
x: -556.5834304416786, y: 132.65049078560855
x: -556.6084105432847, y: 134.65033477815496
x: -556.6333906448907, y: 136.65017877070125
x: -556.6583707464968, y: 138.65002276324765
x: -556.6833508481027, y: 140.64986675579394
x: -556.7083309497087, y: 142.64971074834034
x: -556.7333110513148, y: 144.64955474088674
x: -556.7582911529208, y: 146.64939873343303
x: -556.7832712545269, y: 148.64924272597943
x: -556.8082513561328, y: 150.64908671852584
x: -556.833231457739, y: 152.64893071107213
x: -556.8582115593449, y: 154.64877470361853
x: -556.883191660951, y: 156.64861869616482
x: -556.908171762557, y: 158.64846268871122
x: -556.933151864163, y: 160.6483066812575
x: -556.9581319657691, y: 162.6481506738039
x: -556.983112067375, y: 164.64799466635031
x: -555.3435446884974, y: 165.7933412558682
x: -553.7039773096199, y: 166.9386878453862
x: -552.0644099307422, y: 168.08403443490408
x: -550.4248425518646, y: 169.22938102442197
x: -548.785275172987, y: 170.37472761393997
x: -547.1457077941093, y: 171.52007420345785
x: -545.5061404152317, y: 172.66542079297574
x: -543.8665730363541, y: 173.81076738249374
x: -542.2270056574764, y: 174.95611397201162
x: -540.5874382785987, y: 176.1014605615295
x: -538.9478708997211, y: 177.2468071510475
x: -537.3083035208435, y: 178.3921537405654
x: -535.6687361419658, y: 179.53750033008328
x: -534.0291687630883, y: 180.68284691960116
x: -532.3896013842107, y: 181.82819350911916
x: -530.750034005333, y: 182.97354009863705
x: -529.1104666264554, y: 184.11888668815493
x: -527.4708992475778, y: 185.26423327767293
x: -525.8313318687001, y: 186.4095798671908
x: -524.1917644898225, y: 187.5549264567087
x: -522.5521971109448, y: 188.7002730462267
x: -520.9126297320672, y: 189.84561963574458
x: -519.2730623531895, y: 190.99096622526247
x: -517.6334949743119, y: 192.13631281478047
x: -515.9939275954343, y: 193.28165940429835
x: -514.3543602165566, y: 194.42700599381624
x: -512.714792837679, y: 195.57235258333424
x: -511.0752254588014, y: 196.71769917285212
x: -509.43565807992377, y: 197.86304576237
x: -507.7960907010462, y: 199.008392351888
x: -506.15652332216854, y: 200.1537389414059
x: -504.5169559432909, y: 201.29908553092378
x: -502.87738856441325, y: 202.44443212044177
x: -501.2378211855356, y: 203.58977870995966
x: -499.598253806658, y: 204.73512529947755
x: -497.9586864277804, y: 205.88047188899554
x: -496.31911904890273, y: 207.02581847851343
x: -494.6795516700251, y: 208.1711650680313
x: -493.03998429114745, y: 209.3165116575493
x: -491.40041691226986, y: 210.4618582470672
